detail_link,Tiêu đề,Địa chỉ,Hướng nhà,Hướng ban công,Diện tích (m2),Mức giá,Số phòng ngủ (phòng),Số phòng tắm (phòng),Mặt tiền (m),Đường vào (m),Pháp lý,Nội thất,Nội thất đầy đủ,Số tầng (tầng),Nội thất cơ bản,Nội thất trống,Mức giá (VNĐ),Quận/Huyện
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-cau-giay-phuong-quan-hoa-prj-cau-giay-center-point/em-chinh-chu-ban-2-1n-85-26m-110-full-noi-that-dep-cam-ket-gia-tot-pr43120481,"Em chính chủ bán căn 2+1N 85,26m Center point 110 Cầu Giấy , Full nội thất đẹp , cam kết giá tốt","Cầu Giấy Center Point, Đường Cầu Giấy, Phường Quan Hoa, Cầu Giấy, Hà Nội",,,85.26,"{'value': 8199999999.999999, 'unit': 'VNĐ'}",3.0,2.0,,,Sổ đỏ/ Sổ hồng,Đầy đủ,True,,,,8199999999.999999,Cầu Giấy
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-huynh-van-nghe-phuong-sai-dong-prj-le-grand-jardin-sai-dong/bang-hang-chuyen-nhuong-cac-2n-3n-gia-tot-nhat-du-an-dong-pr41601185,Bảng hàng chuyển nhượng các căn 2N - 3N giá tốt nhất dự án Le Grand Jardin Sài Đồng,"Le Grand Jardin Sài Đồng, Huỳnh Văn Nghệ, Sài Đồng, Long Biên, Hà Nội",,Đông - Nam,57.0,"{'value': 3700000000.0, 'unit': 'VNĐ'}",2.0,1.0,,,Sổ đỏ/ Sổ hồng,,,,,,3700000000.0,Long Biên
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-le-trong-tan-phuong-khuong-mai-prj-the-artemis/ban-gap-quy-view-bao-g-2pn-3pn-gia-tu-7-ty-pr43120485,Bán gấp quỹ căn hộ chung cư Artemis Lê Trọng Tấn view bảo tàng 2PN - 3PN giá từ 7 tỷ,"The Artemis, Lê Trọng Tấn, Khương Mai, Thanh Xuân, Hà Nội",Tây - Bắc,Đông - Nam,100.0,"{'value': 9600000000.0, 'unit': 'VNĐ'}",3.0,2.0,,,Sổ đỏ/ Sổ hồng,Đầy đủ,True,,,,9600000000.0,Thanh Xuân
https://batdongsan.com.vn/ban-nha-rieng-duong-hoang-quoc-viet-phuong-nghia-do-1/ban-vieto-to-cong-moi-5-tang-32-8m-mt-rong-hon-4m-pr43120472,"Bán nhà Hoàng Quốc ViệtÔ tô đỗ cổng - Nhà mới 5 tầng - 32,8m - MT rộng hơn 4m","Đường Hoàng Quốc Việt, Phường Nghĩa Đô, Cầu Giấy, Hà Nội",,,32.8,"{'value': 8350000000.0, 'unit': 'VNĐ'}",3.0,4.0,,,,,,5.0,,,8350000000.0,Cầu Giấy
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-ngoc-thuy-prj-khai-son-city/ban-goc-98m2-3pn2vs-hang-xom-vin-co-loa-view-22ha-nhan-nha-o-ngay-pr43120385,Bán căn góc 98m2(3PN 2vs) chung cư Khai Sơn City. Hàng xóm Vin Cổ Loa. View hồ 22ha nhận nhà ở ngay,"Dự án Khai Sơn City, Phường Ngọc Thụy, Long Biên, Hà Nội",Tây - Bắc,Đông - Nam,98.0,"{'value': 7000000000.0, 'unit': 'VNĐ'}",3.0,2.0,,,Hợp đồng mua bán,Cơ bản,,,True,,7000000000.0,Long Biên
https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-chi-thanh-phuong-lang-thuong/phan-lo-ngo-99-50m-6-tang-o-to-vao-chu-dang-kinh-doanh-spa-gia-17-9-ty-pr43024691,"PHÂN LÔ NGÕ 99 NGUYỄN CHÍ THANH: 45M, 6 TẦNG, Ô TÔ VÀO NHÀ, CHỦ ĐANG KINH DOANH SPA, GIÁ 17.5 TỶ.","Đường Nguyễn Chí Thanh, Phường Láng Thượng, Đống Đa, Hà Nội",,,45.0,"{'value': 17500000000.0, 'unit': 'VNĐ'}",7.0,6.0,4.5,,Sổ đỏ/ Sổ hồng,Đầy đủ,True,6.0,,,17500000000.0,Đống Đa
https://batdongsan.com.vn/ban-nha-mat-pho-pho-lang-ha-phuong-lang-ha/lo-goc-kim-cuong-vip-dong-da-36m2x6tang-tng-may-x22ty-kinh-doanh-loi-nhuan-khung-pr43120315,"Lô góc kim cương mặt phố vip Láng Hạ Đống Đa, 36m2x6tầng thang máy 22tỷ, kinh doanh lợi nhuận khủng","Phố Láng Hạ, Phường Láng Hạ, Đống Đa, Hà Nội",,,36.0,"{'value': 22000000000.0, 'unit': 'VNĐ'}",6.0,,,,Sổ đỏ/ Sổ hồng,Đầy đủ,True,6.0,,,22000000000.0,Đống Đa
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-le-trong-tan-phuong-duong-noi-prj-khu-do-thi-geleximco-le-trong-tan/-3-can-can-ban-gap-lk60m2-hoan-thien-12-3-ty-lk114m2-cat-lo-18-x-ty-bt320m2-vuon-hoa-115tr-m2-pr42157503,"(Bán rất gấp - 20 tỷ) nhà vườn mặt tiền 6m, cạnh công viên, 100 bước chân ra mặt phố, sẵn sổ đỏ","Dự án Geleximco Lê Trọng Tấn, Đường Lê Trọng Tấn, Phường Dương Nội, Hà Đông, Hà Nội",Đông - Nam,Đông - Nam,108.0,"{'value': 20000000000.0, 'unit': 'VNĐ'}",6.0,5.0,6.0,20.0,Sổ đỏ/ Sổ hồng,Không nội thất,,4.0,,True,20000000000.0,Hà Đông
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-mo-lao-prj-thap-doi-kepler-land/chu-suat-ng-ban-2pn-2-wc-77m-tai-ha-dong-pr43099276,"Chủ suất NG bán căn hộ 2PN 2 WC 77m2 tại Tháp đôi Kepler Land, Hà Đông","Dự án Tháp đôi Kepler Land, Phường Mỗ Lao, Hà Đông, Hà Nội",Bắc,Đông,77.0,"{'value': 6100000000.0, 'unit': 'VNĐ'}",2.0,2.0,,,Sổ đỏ/ Sổ hồng,Đầy đủ,True,,,,6100000000.0,Hà Đông
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-huy-tuong-phuong-thanh-xuan-trung-prj-imperia-garden/-2-pn-66m2-5-5-ty-75m2-5-8-ty-3pn-97m2-gia-8-ty-120m2-10-ty-173m2-gia-14-ty-pr42834289,"Imperia Garden 2 PN 66m2 - 6 tỷ, 75m2 - 6.5 tỷ - 3PN, 97m2 giá 8,5 tỷ, 120m2 11 tỷ, 173m2 giá 14 tỷ","Dự án Imperia Garden, Đường Nguyễn Huy Tưởng, Phường Thanh Xuân Trung, Thanh Xuân, Hà Nội",,Đông - Nam,173.0,"{'value': 14000000000.0, 'unit': 'VNĐ'}",4.0,2.0,,,Sổ đỏ/ Sổ hồng,Đầy đủ,True,,,,14000000000.0,Thanh Xuân
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-le-trong-tan-phuong-phu-la-prj-khu-do-thi-moi-van-phu/chinh-chu-gui-ban-20-can-va-8-can-gia-tu-14-ty-pr43120151,Chính chủ gửi bán 20 căn liền kề và 8 căn biệt thự khu đô thị mới Văn Phú. Giá từ 14 tỷ,"KĐT Văn Phú, Đường Lê Trọng Tấn, Phường Phú La, Hà Đông, Hà Nội",Tây - Nam,Tây - Nam,80.0,"{'value': 15000000000.0, 'unit': 'VNĐ'}",4.0,4.0,5.0,12.0,Sổ đỏ/ Sổ hồng,Không nội thất,,5.0,,True,15000000000.0,Hà Đông
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-tuan-phuong-thanh-xuan-trung-prj-goldseason/bang-hang-47-cac-loai-dien-tich-66m2-6-ty-167m2-13-ty-2-3-4-ngu-pr43120092,"Bảng hàng Goldseason 47 Nguyễn Tuân , các loại diện tích 58,2m2 (6 tỷ) - 167m2 (13 tỷ), 2-3-4 ngủ","GoldSeason, Nguyễn Tuân, Thanh Xuân Trung, Thanh Xuân, Hà Nội",Tây - Bắc,Đông - Nam,75.0,"{'value': 6000000000.0, 'unit': 'VNĐ'}",2.0,2.0,,,Sổ đỏ/ Sổ hồng,Đầy đủ,True,,,,6000000000.0,Thanh Xuân
https://batdongsan.com.vn/ban-dat-duong-mieu-nha-phuong-tay-mo/hang-cuc-hiem-o-to-vao-nam-tu-liem-64m2-mat-tien-5m-gia-dau-tu-pr43024094,Cơ hội cuối! 64m2 đất thổ cư tại Miêu Nha - Tây Mỗ ô tô đỗ cửa - 7.5 tỷ (TL mạnh),"Ngõ 6, Đường Miêu Nha, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội",Đông,,64.0,"{'value': 7500000000.0, 'unit': 'VNĐ'}",,,5.0,5.0,Sổ đỏ/ Sổ hồng,,,,,,7500000000.0,Nam Từ Liêm
